"";"noise_weight";"ncomp";"RMSE";"R2";"Q2";"R2-Q2"
"1077";6;0;14,2433113716327;0;-0,0431439639179541;0,0431439639179541
"1078";6;0;14,0574741360153;0;-0,0331795627163367;0,0331795627163367
"1079";6;0;13,4110972519498;0;-0,0261443861883273;0,0261443861883273
"1080";6;0;13,7385279673162;0;-0,0192276467878567;0,0192276467878567
"1081";6;0;14,2247211573388;0;-0,00972515718130906;0,00972515718130906
"1082";6;0;13,9257386701054;0;-0,0112181367800221;0,0112181367800221
"1083";6;0;14,2441390771747;0;-0,0230276022114979;0,0230276022114979
"1084";6;0;13,7431223456073;0;-0,0158534115659816;0,0158534115659816
"1085";6;0;13,9041352940549;0;-0,0111176127628974;0,0111176127628974
"1086";6;0;13,248557791186;0;-0,00835257740137063;0,00835257740137063
"1087";6;0;13,1504068031438;0;-0,0210620897437803;0,0210620897437803
"1088";6;0;14,0072508710691;0;-0,02304226921006;0,02304226921006
"1089";6;0;13,2253671552878;0;-0,0210822804368271;0,0210822804368271
"1090";6;0;14,1045852801397;0;-0,00740784821351137;0,00740784821351137
"1091";6;0;13,4975122574148;0;-0,0167928759906666;0,0167928759906666
"1092";6;0;14,3937175849092;0;-0,0168916615655506;0,0168916615655506
"1093";6;0;14,309193789687;0;-0,00445233107697662;0,00445233107697662
"1094";6;0;13,8375701108749;0;-0,0104078479870169;0,0104078479870169
"1095";6;0;14,1538106038532;0;-0,0114834591558672;0,0114834591558672
"1096";6;0;13,6172554134108;0;-0,00684714868708114;0,00684714868708114
"1097";6;0;13,9274088986845;0;-0,00818194697122498;0,00818194697122498
"1098";6;0;13,9113351786219;0;-0,0188270003601325;0,0188270003601325
"1099";6;0;14,1589287133391;0;-0,0227456617741557;0,0227456617741557
"1100";6;0;14,3880628473016;0;-0,0203435510166945;0,0203435510166945
"1101";6,5;0;15,3613865574273;0;-0,0192654702882593;0,0192654702882593
"1102";6,5;0;14,6111838970971;0;-0,021790298412081;0,021790298412081
"1103";6,5;0;15,0250747121936;0;-0,021123323694153;0,021123323694153
"1104";6,5;0;14,6381601454537;0;-0,0218342914113694;0,0218342914113694
"1105";6,5;0;15,0312541680739;0;-0,0121874552360832;0,0121874552360832
"1106";6,5;0;15,4289833054308;0;-0,0328098453164747;0,0328098453164747
"1107";6,5;0;15,0986390012328;0;-0,0253582388116029;0,0253582388116029
"1108";6,5;0;15,0847486944517;0;-0,00523479383694281;0,00523479383694281
"1109";6,5;0;14,6469835716854;0;-0,0176253387753542;0,0176253387753542
